t,x_raw,a,b,y,x_hat,omega,F,S,C,tau_R,U,IC,kappa,d_kappa_d_omega,d_kappa_d_C,d_kappa_d_tauR,regime,near_wall,OOR,tags
idx:1059,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1060,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1061,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1062,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1063,2.0,0.3600580727865211,0.5542978409658479,2.958593387908435,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1064,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,1.8040842415289382,-0.8040842415289382,18.420580751163982,0.0,1,0.0,6.466161211916331e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1065,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1066,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1067,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1068,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1069,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1070,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1071,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1072,2.0,0.3600580727865211,0.5542978409658479,2.958593387908435,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1073,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1074,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1075,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1076,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1077,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1078,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1079,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:0,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1,0.9640238695864678,0.3600580727865211,0.5542978409658479,1.0896051764292531,1.0,0.06490396995024339,0.9350960300497566,0.06710603833768616,0.0,1,0.0,0.817652265222743,-0.2013181364012361,-3.208226634374806,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:2,0.9898881426693786,0.3600580727865211,0.5542978409658479,1.1362665039167337,1.0,0.04666132748748053,0.9533386725125195,0.04778505282497185,0.0,1,0.0,0.8664462703238033,-0.1433551794538191,-3.146835511877395,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:3,0.9812389947120892,0.3600580727865211,0.5542978409658479,1.1206627123843356,1.0,0.015603791532398104,0.9843962084676019,0.01572680193177564,0.0,1,0.0,0.9539152708389296,-0.04718042611234942,-3.0475533774246473,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:4,0.9840668508779568,0.3600580727865211,0.5542978409658479,1.1257644031304874,1.0,0.005101690746151855,0.9948983092538481,0.005114738750147476,0.0,1,0.0,0.9847728866222065,-0.015344236352999327,-3.015383544270615,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:5,0.9921889119954368,0.3600580727865211,0.5542978409658479,1.1404172856012684,1.0,0.014652882470781003,0.985347117529219,0.014761286157935266,0.0,1,0.0,0.9566823371149347,-0.04428387877122135,-3.0446123365863524,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:6,0.968830474471702,0.3600580727865211,0.5542978409658479,1.0982766965579602,1.0,0.042140589043308196,0.9578594109566918,0.043054253995365756,0.0,1,0.0,0.8788308952893519,-0.12916278286598806,-3.1319836243626025,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:7,0.9999251429648596,0.3600580727865211,0.5542978409658479,1.1543740979820318,1.0,0.0560974014240716,0.9439025985759284,0.05773228704034321,0.0,1,0.0,0.8409720260295627,-0.17319688230965655,-3.1782940251776886,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:8,0.9747982873950148,0.3600580727865211,0.5542978409658479,1.1090431338093014,1.0,0.045330964172730415,0.9546690358272696,0.04639054743531277,0.0,1,0.0,0.870078655103091,-0.139171663255607,-3.1424502910827283,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:9,0.9641292973419944,0.3600580727865211,0.5542978409658479,1.0897953769816184,1.0,0.019247756827682982,0.980752243172317,0.019435396497900694,0.0,1,0.0,0.9433610367296847,-0.058306209886212025,-3.0588765008560976,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:10,0.9301616052884816,0.3600580727865211,0.5542978409658479,1.0285147990267682,1.0,0.0612805779548502,0.9387194220451498,0.06323863883592994,0.0,1,0.0,0.8271940751305443,-0.18971593781341048,-3.1958431016683146,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:11,0.979485948043883,0.3600580727865211,0.5542978409658479,1.1175000685155598,1.0,0.0889852694887916,0.9110147305112084,0.09319620126997817,0.0,1,0.0,0.7560947153742875,-0.2795886257634763,-3.2930312634325993,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:12,0.9773542301681868,0.3600580727865211,0.5542978409658479,1.113654269888631,1.0,0.003845798626928909,0.9961542013730711,0.0038532026867193632,0.0,1,0.0,0.9885069276636779,-0.011559628137370808,-3.0115819276014393,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:13,0.9933795578414212,0.3600580727865211,0.5542978409658479,1.1425653110092504,1.0,0.028911041120619485,0.9710889588793805,0.029337188853843323,0.0,1,0.0,0.9157502657197801,-0.08801158715696533,-3.0893153117116787,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:14,0.9969766459652936,0.3600580727865211,0.5542978409658479,1.1490547610089197,1.0,0.006489449999669272,0.9935105500003307,0.006510587957341928,0.0,1,0.0,0.9806577254655624,-0.019531784002662443,-3.01959550397494,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:15,0.9783149114284524,0.3600580727865211,0.5542978409658479,1.1153874198114082,1.0,0.03366734119751147,0.9663326588024885,0.03424712641166118,0.0,1,0.0,0.9023602937454108,-0.10274139993178985,-3.104520955927565,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:16,0.9875979995143158,0.3600580727865211,0.5542978409658479,1.1321348927398394,1.0,0.01674747292843115,0.9832525270715688,0.016889287382096385,0.0,1,0.0,0.9505943271358362,-0.05066788248694365,-3.051098173896964,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:17,0.986671714519506,0.3600580727865211,0.5542978409658479,1.1304637965775381,1.0,0.001671096162301211,0.9983289038376988,0.0016724839842530777,0.0,1,0.0,0.9949950945002132,-0.005017471986237039,-3.0050216701618973,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:18,0.9948144578384996,0.3600580727865211,0.5542978409658479,1.1451539914821498,1.0,0.014690194904611653,0.9853098050953883,0.01479915417344629,0.0,1,0.0,0.9565736603026361,-0.044397482818523015,-3.0447276321973136,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:19,0.9815402864758191,0.3600580727865211,0.5542978409658479,1.1212062681073833,1.0,0.023947723374766472,0.9760522766252335,0.024239121642072647,0.0,1,0.0,0.9298635859043706,-0.07271738541692362,-3.073605852470628,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:20,0.97480530925103,0.3600580727865211,0.5542978409658479,1.1090558018290848,1.0,0.012150466278298522,0.9878495337217015,0.012224876513094849,0.0,1,0.0,0.9639897185960292,-0.03667464978528292,-3.036899737728824,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:21,0.9901583876845488,0.3600580727865211,0.5542978409658479,1.1367540486899539,1.0,0.02769824686086908,0.9723017531391309,0.028089066798704664,0.0,1,0.0,0.9191855976108398,-0.08426722096585973,-3.0854618743897166,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:22,0.965133729869429,0.3600580727865211,0.5542978409658479,1.0916074578760422,1.0,0.0451465908139117,0.9548534091860883,0.046197438045117264,0.0,1,0.0,0.87058286221873,-0.13859233508097524,-3.1418435130082187,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:23,0.9809304288656108,0.3600580727865211,0.5542978409658479,1.1201060336032296,1.0,0.028498575727187392,0.9715014242728126,0.028912533816979984,0.0,1,0.0,0.9169176430574462,-0.08673762203763125,-3.0880036969067266,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:24,0.976765662552532,0.3600580727865211,0.5542978409658479,1.1125924443281539,1.0,0.007513589275075727,0.9924864107249243,0.007541948403634488,0.0,1,0.0,0.9776281799241016,-0.022625865362312824,-3.022711401893194,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:25,0.9819278353747743,0.3600580727865211,0.5542978409658479,1.1219054389688101,1.0,0.00931299464065627,0.9906870053593437,0.009356621620442046,0.0,1,0.0,0.9723204137667366,-0.028069885049336885,-3.0282016153182614,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:26,0.9963712827188924,0.3600580727865211,0.5542978409658479,1.1479626347156866,1.0,0.026057195746876483,0.9739428042531235,0.026402689329021387,0.0,1,0.0,0.9238476623472623,-0.0792080885221508,-3.0802630058250484,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:27,0.9835583911600266,0.3600580727865211,0.5542978409658479,1.1248470989659176,1.0,0.02311553574976899,0.976884464250231,0.023386879324719,0.0,1,0.0,0.932244034994898,-0.070160658447407,-3.070987511367436,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:28,0.9903237706741216,0.3600580727865211,0.5542978409658479,1.1370524135352589,1.0,0.012205314569341263,0.9877946854306587,0.012280400974402078,0.0,1,0.0,0.9638291569384739,-0.036841223170328785,-3.037068364633359,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:29,0.9777410841608564,0.3600580727865211,0.5542978409658479,1.1143521870805784,1.0,0.022700226454680505,0.9772997735453195,0.022961833119700844,0.0,1,0.0,0.9334335335973154,-0.06888551982365237,-3.069682477140738,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:30,0.9904083743748242,0.3600580727865211,0.5542978409658479,1.1372050457384717,1.0,0.022852858657893327,0.9771471413421067,0.023118022782155818,0.0,1,0.0,0.9329962580436044,-0.06935408881421389,-3.0701619672586826,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:31,0.9732186230055784,0.3600580727865211,0.5542978409658479,1.1061932861774149,1.0,0.03101175956105684,0.9689882404389432,0.03150279261489169,0.0,1,0.0,0.9098200934837534,-0.0945083984847602,-3.0960127940447655,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:32,0.9834575849881796,0.3600580727865211,0.5542978409658479,1.1246652361398395,1.0,0.018471949962424628,0.9815280500375754,0.018644676741444217,0.0,1,0.0,0.9456014956846728,-0.05593405060072431,-3.0564587427684,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:33,0.9877900615313678,0.3600580727865211,0.5542978409658479,1.132481388798199,1.0,0.007816152658359554,0.9921838473416404,0.007846848808474072,0.0,1,0.0,0.976734351090053,-0.02354056658297664,-3.023633168345878,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:34,0.9972525797500832,0.3600580727865211,0.5542978409658479,1.149552568801764,1.0,0.017071180003565,0.982928819996435,0.017218562273498,0.0,1,0.0,0.9496557702391182,-0.05165570716784722,-3.052102989344813,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:35,0.9725704911842522,0.3600580727865211,0.5542978409658479,1.1050240017721267,1.0,0.04452856702963737,0.9554714329703626,0.04555040274962493,0.0,1,0.0,0.8722743969419325,-0.13665122918095016,-3.139811286880123,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:36,0.994684273886744,0.3600580727865211,0.5542978409658479,1.1449191286662872,1.0,0.039895126894160526,0.9601048731058395,0.040712747252705676,0.0,1,0.0,0.8850259940574929,-0.12213826258917469,-3.1246586426310907,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:37,0.9985417785018756,0.3600580727865211,0.5542978409658479,1.1518783919540714,1.0,0.006959263287784179,0.9930407367122158,0.0069835818289690245,0.0,1,0.0,0.9792671769879879,-0.02095076562706771,-3.0210240919827527,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:38,0.9669351424306576,0.3600580727865211,0.5542978409658479,1.094857357890247,1.0,0.057021034063824416,0.9429789659361756,0.058711291468713754,0.0,1,0.0,0.8385057035830583,-0.17613389561552212,-3.181407112739607,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:39,0.9778298763884647,0.3600580727865211,0.5542978409658479,1.114512375739177,1.0,0.01965501784893009,0.9803449821510699,0.019850736459315583,0.0,1,0.0,0.9421863221227755,-0.059552229778928226,-3.060147238388346,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:40,0.9907324400809884,0.3600580727865211,0.5542978409658479,1.1377896875721822,1.0,0.023277311833005188,0.9767226881669948,0.02355249714788231,0.0,1,0.0,0.931780961357937,-0.07065751192028796,-3.0714961637572893,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:41,0.9862952895717056,0.3600580727865211,0.5542978409658479,1.1297846942610934,1.0,0.008004993311088837,0.9919950066889112,0.008037195208963512,0.0,1,0.0,0.976176756701692,-0.024111605788282274,-3.02420876081898,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:42,0.996868785166164,0.3600580727865211,0.5542978409658479,1.1488601710409312,1.0,0.019075476779837786,0.9809245232201622,0.019259750795730824,0.0,1,0.0,0.9438582596592534,-0.05777927277612092,-3.058339269524171,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:43,0.9455609728155684,0.3600580727865211,0.5542978409658479,1.0562965553118977,1.0,0.09256361572903349,0.9074363842709665,0.09713180425708957,0.0,1,0.0,0.7472201427332703,-0.2913954348113812,-3.3060168635269536,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:44,0.9986070101188554,0.3600580727865211,0.5542978409658479,1.151996075286314,1.0,0.09569951997441639,0.9043004800255836,0.1005935733519794,0.0,1,0.0,0.7395001883202079,-0.30178074217248074,-3.3174813628923916,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:45,0.9842431944698792,0.3600580727865211,0.5542978409658479,1.1260825418257694,1.0,0.025913533460544702,0.9740864665394553,0.026255194332646076,0.0,1,0.0,0.9242565415276672,-0.07876560352999626,-3.079808715944626,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:46,0.9715040431925962,0.3600580727865211,0.5542978409658479,1.1031000397559698,1.0,0.02298250206979957,0.9770174979302004,0.023250707007593317,0.0,1,0.0,0.9326249502884927,-0.06975214149324231,-3.0705693563505108,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:47,0.9791344538866332,0.3600580727865211,0.5542978409658479,1.116865943445476,1.0,0.013765903689506143,0.9862340963104939,0.013861522226436378,0.0,1,0.0,0.9592681903310387,-0.041584586958470046,-3.041874136253659,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:48,0.9948523881962495,0.3600580727865211,0.5542978409658479,1.1452224210428419,1.0,0.028356477597365926,0.9716435224026341,0.028766277997150046,0.0,1,0.0,0.9173200449589873,-0.08629885457513067,-3.08755209141707,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:49,0.9653599412285104,0.3600580727865211,0.5542978409658479,1.0920155622242158,1.0,0.05320685881862608,0.9467931411813739,0.05467463501721009,0.0,1,0.0,0.848721714972513,-0.16402392617556866,-3.168590750132207,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:50,0.9739214765820136,0.3600580727865211,0.5542978409658479,1.1074612932387635,1.0,0.015445731014547714,0.9845542689854523,0.015566248867191863,0.0,1,0.0,0.9543748435721322,-0.04669876691533643,-3.0470641226638326,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:51,0.9783361714747544,0.3600580727865211,0.5542978409658479,1.1154257747259155,1.0,0.007964481487152009,0.992035518512848,0.007996357305494299,0.0,1,0.0,0.9762963590652881,-0.023989092077051265,-3.0240852609944593,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:52,0.9852483320418364,0.3600580727865211,0.5542978409658479,1.1278958946799063,1.0,0.012470119953990721,0.9875298800460093,0.01254851426391682,0.0,1,0.0,0.963054222412999,-0.0376455630443021,-3.0378827521977647,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:53,0.9850630185956052,0.3600580727865211,0.5542978409658479,1.127561573611817,1.0,0.00033432106808928275,0.9996656789319107,0.00033436696249211477,0.0,1,0.0,0.9989973820634095,-0.0010031208941648577,-3.0010032886194455,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:54,0.9995342652434276,0.3600580727865211,0.5542978409658479,1.153668921644432,1.0,0.026107348032615052,0.973892651967385,0.02645418473134044,0.0,1,0.0,0.9237049516488242,-0.07936257473016557,-3.0804216292930224,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:55,0.949616344879754,0.3600580727865211,0.5542978409658479,1.0636127881464317,1.0,0.09005613349800035,0.9099438665019997,0.09437235554679807,0.0,1,0.0,0.7534315644328663,-0.28311708861977203,-3.296906654847506,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:56,0.9744941382895744,0.3600580727865211,0.5542978409658479,1.1084944232011014,1.0,0.04488163505466969,0.9551183649453303,0.04591999336058767,0.0,1,0.0,0.8713077796313596,-0.13776000102157604,-3.1409719461312164,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:57,0.991069999451724,0.3600580727865211,0.5542978409658479,1.1383986731135072,1.0,0.02990424991240581,0.9700957500875942,0.030360490617590934,0.0,1,0.0,0.9129433098630985,-0.09108149246929428,-3.0924782315753827,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:58,0.9499804504437448,0.3600580727865211,0.5542978409658479,1.0642696652566808,1.0,0.07412900785682641,0.9258709921431736,0.07702036058086427,0.0,1,0.0,0.793690967381433,-0.23106110334387442,-3.2401922240299426,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:59,0.9695928257423824,0.3600580727865211,0.5542978409658479,1.099652042471904,1.0,0.035382377215223304,0.9646176227847767,0.03602349162135222,0.0,1,0.0,0.8975643198669335,-0.10807049559766074,-3.110040620002728,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:60,0.982654648600002,0.3600580727865211,0.5542978409658479,1.123216671254978,1.0,0.02356462878307397,0.976435371216926,0.0238467047239858,0.0,1,0.0,0.9309589131306145,-0.07154013465462371,-3.07239995414928,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:61,0.9873611963717503,0.3600580727865211,0.5542978409658479,1.1317076799219925,1.0,0.008491008667014466,0.9915089913329855,0.008527252563258115,0.0,1,0.0,0.9747426633362182,-0.025581777861048653,-3.025691159773693,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:62,0.9731278285062692,0.3600580727865211,0.5542978409658479,1.1060294852519936,1.0,0.025678194669998877,0.9743218053300011,0.02601362402864734,0.0,1,0.0,0.9249266031045231,-0.07804089261304069,-3.0790648154675173,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:63,0.9967129338498164,0.3600580727865211,0.5542978409658479,1.1485790021370872,1.0,0.04254951688509356,0.9574504831149064,0.04348126358268588,0.0,1,0.0,0.8777058084159357,-0.1304438116368663,-3.1333212969860376,-0.5,0.0,Watch,1,1,regime:Watch;near_wall:1;oor:1
idx:64,0.99695759961244,0.3600580727865211,0.5542978409658479,1.1490203997838782,1.0,0.00044139764679096416,0.999558602353209,0.0004414850869919393,0.0,1,0.0,0.9986764014604507,-0.001324475269807597,-3.001324767683294,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
